chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
100.0,100.0,223094,1,-1,0,0,4,4,1.5,1.5,1,Erling,0.5,355,True,,2023-12-10T18:00:10.148960Z,140,223094.jpg,7.1,Haaland,56.0,False,,a,13,43,113,2463407,187361,5715667,6825,0.0,8.1,Haaland,1313,14,5,4,17,0,0,1,1,0,0,15,419,588.6,198.0,831.0,161.8,15,15.18,1.18,16.36,14.59,9,1,113,12,3,2,11,3,,,3.0,,1.0,,1.04,0.0,0.08,1.12,1.0,1.17,1,1,330,42,5,2,2,1,1.03,0.27
100.0,100.0,91651,0,0,-3,3,0,3,2.5,2.5,1,Mateo,1.5,356,False,,2023-11-14T11:30:09.729876Z,47,91651.jpg,1.7,Kovačić,0.4,False,,a,13,43,27,40549,43,116189,114,0.3,5.7,Kovačić,852,0,0,4,11,0,0,0,3,0,0,0,159,115.4,188.1,61.0,36.4,9,0.68,0.99,1.67,7.99,306,127,120,83,253,135,238,116,,,,,,,0.07,0.0,0.1,0.17,0.84,1.16,308,200,171,80,346,149,262,82,0.95,0.42
0.0,0.0,146941,0,0,-1,1,0,2,0.0,0.0,0,Aymeric,0.0,357,False,Transferred to Al Nassr,2023-08-25T08:36:39.711991Z,49,146941.jpg,1.0,Laporte,0.1,False,,u,13,43,1,2340,0,34461,9,0.0,0.2,Laporte,11,0,0,0,0,0,0,0,0,0,0,0,4,11.4,0.1,17.0,2.9,0,0.12,0.00,0.12,0.07,454,166,483,177,383,137,460,162,,,,,,,0.98,0.0,0.0,0.98,0.57,0.0,228,25,702,251,472,158,408,158,0.0,0.0
,,477064,0,0,-2,2,0,2,2.0,2.0,2,Rico,1.0,358,False,,,43,477064.jpg,3.2,Lewis,0.3,False,,a,13,43,32,76297,250,94638,576,0.2,7.4,R.Lewis,452,1,0,3,5,0,0,0,1,0,0,1,121,71.6,79.0,44.0,19.5,5,0.31,0.43,0.74,5.93,359,137,254,75,289,89,342,125,,,,,,,0.06,0.0,0.09,0.15,1.18,1.0,626,152,202,59,127,29,275,104,1.0,0.6
0.0,0.0,103025,0,0,0,0,0,3,0.0,0.0,0,Riyad,0.0,359,False,Permanent transfer to Al-Ahli,2023-07-31T07:05:47.120993Z,75,103025.jpg,0.0,Mahrez,0.0,False,,u,13,43,0,0,0,5588,2,0.0,0.0,Mahrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,799,349,799,349,799,349,799,349,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21,13,793,347,799,349,545,196,0.0,0.0
,,88248,0,0,-2,2,0,1,2.0,2.0,0,Stefan,1.0,361,False,,,38,88248.jpg,2.0,Ortega Moreno,0.8,False,,a,13,43,4,97643,486,101452,1218,0.3,1.1,Ortega Moreno,172,0,0,0,3,0,0,0,0,0,5,0,25,43.0,0.0,0.0,4.3,1,0.00,0.00,0.00,1.98,403,29,486,14,449,4,441,29,,,,,,,0.0,2.62,0.0,0.0,1.04,1.57,796,90,194,15,283,29,201,28,0.52,0.0
0.0,0.0,482769,0,0,-1,1,0,3,0.0,0.0,0,Máximo,0.0,363,False,Season-long loan to UD Las Palmas,2023-08-25T08:39:41.545276Z,44,482769.jpg,0.0,Perrone,0.0,False,,u,13,43,0,332,0,2270,0,0.0,0.0,Perrone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,661,255,650,256,626,246,664,256,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,562,318,546,192,671,262,685,272,0.0,0.0
100.0,100.0,220566,0,0,1,-1,2,3,8.0,8.0,10,Rodrigo,7.0,365,False,,2023-12-23T22:30:09.724645Z,56,220566.jpg,4.3,Hernandez,5.1,False,,a,13,43,77,1286704,5430,1357230,1808,1.3,13.8,Rodrigo,1536,5,4,6,18,0,0,0,7,1,0,9,358,519.0,413.8,270.0,120.2,18,2.52,3.52,6.04,17.01,21,7,35,29,73,45,31,19,,,,,,,0.15,0.0,0.21,0.36,1.0,1.05,95,58,18,9,41,26,72,26,1.05,0.35
100.0,100.0,437468,0,0,-2,2,0,2,1.5,1.5,1,Sergio,0.5,366,False,,2023-11-04T21:00:08.878260Z,38,437468.jpg,2.0,Gómez,0.8,False,,a,13,43,6,141883,1257,162163,1104,0.1,1.6,Sergio Gómez,18,0,1,0,1,0,0,0,0,0,0,0,19,19.6,14.9,4.0,3.9,0,0.00,0.08,0.08,0.98,440,161,395,143,423,153,446,159,,,,,,,0.0,0.0,0.4,0.4,4.9,5.0,798,257,249,77,284,96,197,77,0.0,0.0
0.0,,164484,0,0,-1,1,0,1,0.0,1.0,0,Zack,0.0,367,False,Moved to Colorado Rapids on a permanent deal,2024-02-01T07:13:26.623008Z,39,164484.jpg,0.0,Steffen,0.2,False,,u,13,43,0,19160,4,19221,171,0.0,0.0,Steffen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,520,45,502,26,466,16,523,45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,766,76,351,35,530,44,342,52,0.0,0.0
100.0,100.0,97299,0,0,-2,2,0,2,2.0,2.0,2,John,1.0,368,False,,2023-12-28T09:30:09.480620Z,53,97299.jpg,2.3,Stones,2.6,False,,a,13,43,21,119360,1025,2256911,398,0.2,4.0,Stones,500,0,0,2,5,0,0,0,1,0,0,0,109,77.2,52.8,8.0,13.8,6,0.00,0.09,0.09,6.45,347,132,309,101,415,150,380,136,,,,,,,0.0,0.0,0.02,0.02,1.16,0.9,133,12,240,76,257,83,118,50,1.08,0.36
,,58621,1,-1,5,-5,0,2,4.0,4.0,0,Kyle,3.0,369,False,,,55,58621.jpg,3.2,Walker,18.5,False,,a,13,43,65,2710749,8518,1450422,31738,0.5,11.8,Walker,1777,0,2,5,23,0,0,0,1,0,0,6,372,274.6,351.5,74.0,70.0,20,0.28,2.41,2.69,18.86,146,55,47,7,227,57,112,20,,,,,,,0.01,0.0,0.12,0.13,0.96,1.16,99,9,102,38,136,32,18,6,1.01,0.25
100.0,100.0,465351,0,0,-2,2,0,3,4.0,4.0,6,Matheus Luiz,3.0,566,False,,2023-11-16T15:00:10.183986Z,48,465351.jpg,1.9,Nunes,0.1,False,,a,13,43,21,21612,87,36839,28,0.6,4.4,Matheus N.,562,0,2,1,11,0,0,0,0,1,0,1,87,117.8,136.2,78.0,33.2,6,0.41,1.31,1.72,8.23,303,125,170,110,218,122,261,127,,,,,,,0.07,0.0,0.21,0.28,1.32,1.76,295,193,95,33,313,131,430,140,0.96,0.16
,,477424,0,0,-2,2,0,2,2.5,2.5,2,Joško,1.5,616,False,,,48,477424.jpg,2.5,Gvardiol,3.3,False,,a,13,43,42,619605,1462,686035,2504,0.3,8.8,Gvardiol,1382,0,0,4,17,0,0,0,2,0,0,1,261,235.0,191.5,149.0,57.6,15,0.86,1.07,1.93,16.13,187,68,118,23,141,18,153,36,,,,,,,0.06,0.0,0.07,0.13,1.05,1.11,296,34,177,52,233,73,103,38,0.98,0.26
100.0,100.0,248875,0,0,0,0,1,3,2.5,2.5,1,Jérémy,1.5,678,False,,2023-12-03T23:30:11.101545Z,65,248875.jpg,4.0,Doku,2.5,False,,a,13,43,52,1398163,2256,1187551,6040,0.2,8.0,Doku,864,2,5,0,14,0,0,0,3,0,0,9,224,306.0,355.8,383.0,104.6,11,1.03,3.00,4.03,8.98,124,51,45,37,44,26,48,34,,,,,,,0.11,0.0,0.31,0.42,0.94,1.46,50,30,192,96,62,35,120,36,1.15,0.0
,,496283,0,0,0,0,0,3,1.0,1.0,0,Mahamadou,0.0,762,False,,,45,496283.jpg,0.0,Susoho,0.0,False,,a,13,43,0,81,1,53,3,0.0,0.0,Susoho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,716,291,710,289,702,286,720,292,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,447,263,628,236,720,293,776,331,0.0,0.0
,,462438,0,0,0,0,0,3,1.0,1.0,0,Micah,0.0,771,False,,,45,462438.jpg,0.0,Hamilton,0.0,False,,a,13,43,0,77,2,47,2,0.0,0.0,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,700,278,694,276,683,272,704,279,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,425,246,611,222,704,280,780,335,0.0,0.0
25.0,25.0,184341,0,0,-2,2,0,3,0.0,0.0,0,Mason,0.0,209,False,Calf injury - 25% chance of playing,2023-11-26T22:00:09.729165Z,68,184341.jpg,1.5,Mount,0.8,False,,d,14,1,12,24924,18,283263,103,0.0,1.8,Mount,397,0,0,1,6,0,0,0,1,0,0,0,51,53.0,86.3,40.0,18.0,4,0.20,0.32,0.52,6.92,385,169,237,138,303,161,354,159,,,,,,,0.05,0.0,0.07,0.12,1.57,1.36,36,21,789,345,378,168,199,62,0.91,0.23
0.0,0.0,152590,0,0,0,0,0,2,0.0,0.0,0,Alex,0.0,370,False,Permanent transfer to Al Nassr,2023-07-24T09:56:30.018038Z,45,152590.jpg,0.0,Telles,0.0,False,,u,14,1,0,0,0,716,1,0.0,0.0,Alex Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,671,255,663,255,647,250,675,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,364,59,569,234,677,254,724,249,0.0,0.0
100.0,100.0,493250,0,0,-1,1,0,3,0.0,0.0,0,Amad,0.0,371,False,,2023-08-07T17:30:06.162100Z,44,493250.jpg,1.0,Diallo,0.0,False,,a,14,1,1,1715,27,4295,22,0.0,0.2,Amad,36,0,0,0,2,0,0,0,0,0,0,0,7,7.4,12.5,23.0,4.3,0,0.07,0.11,0.18,0.37,466,208,410,203,361,182,444,202,,,,,,,0.18,0.0,0.28,0.46,0.92,5.0,572,323,554,196,439,197,605,227,0.0,0.0
100.0,100.0,467169,0,0,-2,2,0,3,0.5,0.5,0,Antony Matheus,0.5,372,False,,2023-11-27T21:30:09.963562Z,68,467169.jpg,1.6,dos Santos,0.6,False,,a,14,1,27,31724,178,115000,128,0.1,4.0,Antony,901,0,0,3,10,0,0,0,3,0,0,0,110,120.8,230.7,162.0,50.9,11,1.43,1.31,2.74,14.40,300,123,97,72,138,87,180,91,,,,,,,0.14,0.0,0.13,0.27,1.44,1.0,39,24,326,156,365,161,224,68,1.1,0.3
100.0,100.0,141746,0,0,-3,3,2,3,1.0,1.0,0,Bruno,1.0,373,False,,2023-12-09T17:30:09.516585Z,82,141746.jpg,3.5,Borges Fernandes,10.4,False,,a,14,1,70,1497501,3898,3062870,4830,0.1,8.5,B.Fernandes,1800,3,3,5,29,0,0,1,7,0,0,10,319,476.2,836.2,332.0,164.4,20,4.61,5.68,10.29,32.50,37,14,4,3,52,31,9,7,2.0,,1.0,,1.0,,0.23,0.0,0.28,0.51,1.62,1.45,11,7,248,118,107,53,40,14,1.0,0.25
0.0,0.0,232937,0,0,0,0,0,2,0.0,0.0,0,Brandon,0.0,374,False,Season-long loan to Ipswich Town,2023-08-25T08:38:04.574841Z,40,232937.jpg,0.0,Williams,0.1,False,,u,14,1,0,1224,0,12939,11,0.0,0.0,B.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,566,207,550,205,517,193,570,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,684,186,402,144,576,204,483,187,0.0,0.0
0.0,0.0,197365,0,0,0,0,0,2,0.0,0.0,0,Eric,0.0,375,False,Permanent transfer to Süper Lig club Beşiktaş,2023-09-06T09:24:44.178755Z,40,197365.jpg,0.0,Bailly,0.1,False,,u,14,1,0,2895,0,16600,11,0.0,0.0,Bailly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,553,198,537,196,504,184,557,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,671,177,389,135,563,195,438,169,0.0,0.0
100.0,100.0,61256,0,0,-2,2,0,3,0.0,0.0,0,Carlos Henrique,0.0,376,False,,2023-11-02T11:00:08.456584Z,53,61256.jpg,2.6,Casimiro,2.0,False,,a,14,1,21,143652,281,448104,166,0.0,4.0,Casemiro,648,1,0,2,11,0,0,0,1,0,0,0,94,167.2,112.6,123.0,40.3,8,1.91,0.41,2.32,10.94,251,101,196,121,162,98,223,109,,,,,,,0.27,0.0,0.06,0.33,1.52,1.53,130,80,752,322,215,94,134,40,1.11,0.28
100.0,100.0,216051,0,0,1,-1,2,2,0.5,0.5,0,Diogo,0.5,377,False,,2023-12-17T21:30:09.016397Z,51,216051.jpg,3.1,Dalot Teixeira,3.4,False,,a,14,1,59,673854,1712,553277,3300,0.1,11.6,Dalot,1644,1,1,5,26,0,0,0,4,1,0,8,351,380.2,328.2,100.0,81.0,18,0.69,1.35,2.04,29.97,70,24,56,9,190,41,87,12,4.0,,,,,,0.04,0.0,0.07,0.11,1.64,1.42,165,19,310,106,143,36,100,36,0.99,0.27
100.0,100.0,80607,0,0,-2,2,0,3,0.5,0.5,0,Christian,0.5,379,False,,2023-11-12T02:00:09.638191Z,58,80607.jpg,2.3,Eriksen,0.4,False,,a,14,1,34,47497,56,78701,88,0.1,5.9,Eriksen,845,1,1,1,18,0,0,0,1,0,0,4,169,180.8,223.0,79.0,48.4,9,0.72,1.44,2.16,16.24,244,99,100,74,216,120,190,94,,,4.0,,,,0.08,0.0,0.15,0.23,1.73,1.92,71,45,320,152,260,112,254,80,0.96,0.11
0.0,0.0,515501,0,0,0,0,0,2,0.0,0.0,0,Álvaro,0.0,380,False,Season-long loan to Granada CF,2023-09-02T08:57:43.838494Z,40,515501.jpg,0.0,Fernández Carreras,0.1,False,,u,14,1,0,5187,0,25547,22,0.0,0.0,Fernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,605,232,590,231,558,220,609,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,734,222,446,174,615,229,395,152,0.0,0.0
0.0,0.0,101582,0,0,0,0,0,3,0.0,0.0,0,Frederico,0.0,381,False,Permanent transfer to Fenerbahce,2023-08-14T03:59:16.804199Z,50,101582.jpg,0.0,Rodrigues de Paula Santos,0.0,False,,u,14,1,0,322,0,10808,2,0.0,0.0,Fred,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,771,330,766,328,764,328,771,330,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,175,106,723,300,771,330,559,204,0.0,0.0
,,493105,0,0,-2,2,1,3,1.0,1.0,0,Alejandro,1.0,382,False,,,48,493105.jpg,3.0,Garnacho,5.4,False,,a,14,1,57,805848,5953,515110,8944,0.2,11.9,Garnacho,1152,3,2,5,17,0,0,0,3,0,0,2,150,224.6,278.0,461.0,95.9,13,3.62,1.08,4.70,20.70,198,79,74,56,27,15,60,44,,,,,,,0.28,0.0,0.08,0.36,1.62,1.33,300,195,234,110,155,71,70,25,1.02,0.39
0.0,0.0,465527,0,0,-2,2,0,3,0.0,0.0,0,Hannibal,0.0,383,False,On loan to Sevilla until the end of the season,2024-01-17T09:58:47.009883Z,43,465527.jpg,2.2,Mejbri,0.1,False,,u,14,1,11,46045,0,43075,192,0.0,2.6,Hannibal,131,1,0,1,1,0,0,0,1,0,0,0,34,48.2,29.8,13.0,9.0,1,0.03,0.48,0.51,3.48,393,175,359,184,398,199,411,190,,,,,,,0.02,0.0,0.33,0.35,2.39,0.69,623,341,502,169,262,114,390,126,0.69,0.69
100.0,100.0,21205,0,0,0,0,0,1,0.0,0.0,0,Tom,0.0,384,False,,2023-08-11T13:00:07.024643Z,40,21205.jpg,0.0,Heaton,0.1,False,,a,14,1,0,4229,12,9760,42,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,539,57,523,40,489,30,543,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,653,37,373,48,549,56,423,60,0.0,0.0
75.0,25.0,184667,0,0,0,0,1,2,0.0,0.0,0,Victor,0.0,386,False,Lack of match fitness - 75% chance of playing,2023-12-08T17:00:10.069759Z,45,184667.jpg,3.5,Lindelöf,0.3,False,,d,14,1,42,86172,4,88702,220,0.0,9.3,Lindelof,898,1,1,3,10,0,0,0,1,0,0,3,201,199.4,93.7,40.0,33.4,10,0.25,0.30,0.55,16.08,219,81,225,61,298,93,258,80,,,,,,,0.03,0.0,0.03,0.06,1.61,1.0,374,64,576,236,98,20,292,111,1.0,0.3
100.0,100.0,95658,0,0,-3,3,0,2,0.0,0.0,0,Harry,0.0,387,False,,2023-12-12T23:30:09.929749Z,42,95658.jpg,3.3,Maguire,1.0,False,,a,14,1,36,420194,587,384928,862,0.0,8.6,Maguire,836,0,2,3,12,0,0,0,1,0,0,2,173,218.8,39.4,60.0,32.0,9,0.42,0.28,0.70,17.16,206,76,338,115,257,71,268,86,,,,,,,0.05,0.0,0.03,0.08,1.85,1.29,637,156,466,191,118,26,180,69,0.97,0.32
100.0,100.0,516895,0,0,-1,1,0,3,1.0,1.0,0,Kobbie,1.0,388,False,,2023-08-06T23:30:05.871870Z,44,516895.jpg,2.0,Mainoo,0.2,False,,a,14,1,14,34721,781,21640,333,0.2,3.2,Mainoo,536,0,0,2,7,0,0,0,1,0,0,0,66,92.8,33.3,15.0,14.2,7,0.03,0.20,0.23,11.06,327,140,349,181,391,194,374,169,,,,,,,0.01,0.0,0.03,0.04,1.86,1.18,577,327,211,100,293,121,340,104,1.18,0.34
25.0,25.0,222690,0,0,-2,2,0,2,0.0,0.0,0,Tyrell,0.0,389,False,Knee injury - 25% chance of playing,2023-08-06T23:30:05.886466Z,43,222690.jpg,0.0,Malacia,0.0,False,,d,14,1,0,687,7,4776,6,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,630,248,618,248,594,243,634,248,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,611,144,496,211,641,246,612,219,0.0,0.0
0.0,0.0,148225,0,0,-1,1,1,4,0.0,0.0,0,Anthony,0.0,390,False,Groin Injury - Expected back 06 Apr,2024-01-24T17:30:08.901521Z,64,148225.jpg,1.9,Martial,0.3,False,,i,14,1,25,34030,18,48143,147,0.0,3.9,Martial,439,1,1,1,6,0,0,0,0,0,0,2,73,67.2,85.0,97.0,24.5,5,1.24,0.14,1.38,8.54,366,41,241,34,195,42,318,39,,,,,2.0,,0.25,0.0,0.03,0.28,1.75,1.23,52,19,783,95,322,41,280,44,1.03,0.21
100.0,100.0,221820,0,0,-3,3,0,2,0.5,0.5,0,Lisandro,0.5,391,False,,2023-09-23T22:30:07.521955Z,47,221820.jpg,1.0,Martínez,2.3,False,,a,14,1,6,95777,1681,582013,254,0.1,1.3,Martinez,402,0,1,0,8,1,0,0,2,0,0,0,76,75.6,43.7,2.0,12.1,5,0.00,0.08,0.08,5.75,349,134,328,108,443,161,390,140,,,,,,,0.0,0.0,0.02,0.02,1.29,1.79,319,38,294,103,466,157,126,54,1.12,0.0
100.0,100.0,195851,0,0,-4,4,2,3,0.5,0.5,0,Scott,0.5,392,False,,2023-09-27T09:00:08.838995Z,46,195851.jpg,3.6,McTominay,1.2,False,,a,14,1,65,402095,1566,297313,3046,0.1,14.1,McTominay,1142,5,0,5,16,0,0,0,0,0,0,5,204,349.6,79.0,339.0,76.9,12,4.18,0.21,4.38,22.04,94,35,255,145,49,28,98,63,,,,,,,0.33,0.0,0.02,0.35,1.74,1.26,337,219,288,128,88,45,170,53,0.95,0.39
,,488404,0,0,-3,3,0,3,0.0,0.0,0,Facundo,0.0,394,False,,,42,488404.jpg,1.4,Pellistri Rebollo,0.2,False,,a,14,1,13,56614,2035,51357,459,0.0,3.1,Pellistri,164,0,1,0,2,0,0,0,0,0,0,0,36,47.0,19.3,66.0,13.3,1,0.51,0.39,0.90,4.17,396,178,383,194,238,129,383,174,,,,,,,0.28,0.0,0.21,0.49,2.29,1.1,647,348,473,160,380,169,310,98,0.55,0.0
100.0,100.0,90152,0,0,-1,1,1,2,0.5,0.5,0,Raphaël,0.5,395,False,,2023-12-23T18:00:10.557765Z,49,90152.jpg,2.4,Varane,2.3,False,,a,14,1,29,450254,308,619456,493,0.1,5.9,R.Varane,700,1,0,2,11,0,0,0,1,0,0,2,168,197.4,29.3,74.0,30.1,8,0.76,0.33,1.09,12.34,222,82,361,127,226,56,280,94,,,,,,,0.1,0.0,0.04,0.14,1.59,1.41,224,24,301,105,248,80,127,55,1.03,0.26
75.0,75.0,176297,0,0,-6,6,0,3,2.6,2.6,0,Marcus,3.5,396,False,Illness - 75% chance of playing,2024-01-29T07:30:10.014670Z,84,176297.jpg,3.4,Rashford,10.9,False,,d,14,1,67,898445,406,4385625,11481,0.4,8.0,Rashford,1406,4,3,4,25,0,0,0,2,0,0,0,192,280.6,225.5,475.0,97.9,16,4.95,2.18,7.13,28.47,141,56,99,73,25,13,56,42,,,2.0,,3.0,,0.32,0.0,0.14,0.46,1.82,1.6,10,6,83,30,117,55,37,12,1.02,0.26
0.0,0.0,209243,0,0,-3,3,0,3,0.0,0.0,0,Jadon,0.0,397,False,On loan to Borussia Dortmund until the end of the season,2023-09-15T15:30:08.418514Z,67,209243.jpg,1.0,Sancho,0.4,False,,u,14,1,3,6844,0,69544,27,0.0,0.4,Sancho,76,0,0,0,1,0,0,0,0,0,0,0,11,9.8,14.8,12.0,3.6,0,0.00,0.07,0.07,1.86,457,202,397,198,405,202,449,205,,,,,,,0.0,0.0,0.08,0.08,2.2,1.18,43,25,787,344,482,229,258,81,0.0,0.0
100.0,100.0,106760,0,0,-3,3,0,2,0.0,0.0,0,Luke,0.0,398,False,,2023-12-27T01:00:09.837771Z,52,106760.jpg,2.6,Shaw,3.2,False,,a,14,1,21,300738,1543,2357588,618,0.0,4.0,Shaw,693,0,0,3,9,0,0,0,4,0,0,0,146,161.8,164.2,21.0,34.7,8,0.05,0.77,0.82,14.47,255,101,141,29,365,126,249,77,1.0,,,,,,0.01,0.0,0.1,0.11,1.88,1.17,151,14,746,253,214,65,105,40,1.04,0.39
,,472464,0,0,-1,1,0,4,0.0,0.0,0,Shola,0.0,399,False,,,44,472464.jpg,0.0,Shoretire,0.2,False,,a,14,1,0,34555,55,35568,114,0.0,0.0,Shoretire,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,659,65,648,66,624,65,662,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,556,97,542,46,669,70,311,49,0.0,0.0
0.0,0.0,180184,0,0,-3,3,0,3,0.0,0.0,0,Donny,0.0,400,False,On loan to Eintracht Frankfurt until the end of the season,2024-01-02T10:03:20.831530Z,47,180184.jpg,1.0,van de Beek,0.0,False,,u,14,1,1,1483,0,4735,12,0.0,0.2,Van de Beek,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10.3,6.0,1.6,0,0.04,0.03,0.07,0.00,751,315,416,205,418,211,476,216,,,,,,,1.8,0.0,1.35,3.15,0.0,0.0,314,206,677,265,464,215,551,199,0.0,0.0
75.0,75.0,214590,0,0,-1,1,1,2,0.0,0.0,0,Aaron,0.0,401,False,Knock - 75% chance of playing,2024-01-29T07:30:10.031937Z,44,214590.jpg,2.4,Wan-Bissaka,2.0,False,,d,14,1,29,571158,27,685756,1649,0.0,6.6,Wan-Bissaka,882,0,1,2,15,0,0,0,3,0,0,5,188,210.4,85.3,33.0,33.0,10,0.07,1.03,1.10,17.71,213,78,240,68,321,105,263,83,,,,,,,0.01,0.0,0.11,0.12,1.81,1.53,527,107,525,221,241,76,135,58,1.02,0.2
100.0,100.0,202641,0,0,-2,2,2,1,1.0,1.0,0,André,1.0,597,False,,2023-12-30T22:30:10.448027Z,48,202641.jpg,3.5,Onana,11.8,False,,a,14,1,74,890229,1035,2453651,4195,0.2,15.4,Onana,1890,0,0,6,29,0,0,0,3,0,72,5,403,583.0,20.2,0.0,60.4,21,0.00,0.03,0.03,34.85,10,6,381,2,747,84,145,5,,,,,,,0.0,3.43,0.0,0.0,1.66,1.38,289,10,233,19,101,13,35,7,1.0,0.29
100.0,100.0,497894,0,0,-2,2,1,4,5.5,5.5,0,Rasmus,5.5,617,False,,2023-11-12T02:00:10.258583Z,68,497894.jpg,2.6,Højlund,3.7,False,,a,14,1,41,1250671,6438,1053836,3761,0.8,6.0,Højlund,1116,2,1,4,16,0,0,0,2,0,0,4,101,136.4,164.6,297.0,59.6,13,3.18,0.51,3.69,18.11,284,33,139,20,66,25,148,30,,,,,,,0.26,0.0,0.04,0.3,1.46,1.29,40,15,35,9,218,34,92,17,1.05,0.32
,,487828,0,0,-1,1,0,3,0.0,0.0,0,Omari,0.0,632,False,,,44,487828.jpg,0.0,Forson,0.0,False,,a,14,1,0,1042,4,1519,6,0.0,0.0,Forson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,662,256,651,257,627,247,665,257,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,563,319,547,193,672,263,650,252,0.0,0.0
0.0,0.0,477733,0,0,0,0,0,1,0.0,0.0,0,Radek,0.0,669,False,Joined Accrington Stanley on loan for the rest of the season,2024-01-29T08:11:12.302949Z,40,477733.jpg,0.0,Vítek,0.0,False,,u,14,1,0,2777,0,2026,48,0.0,0.0,Vítek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,591,78,575,61,543,51,595,78,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,718,58,432,69,601,77,576,74,0.0,0.0
0.0,0.0,504598,0,0,0,0,0,3,0.0,0.0,0,Daniel,0.0,685,False,Joined Port Vale on loan until the end of the season,2024-01-29T08:14:54.429153Z,45,504598.jpg,1.0,Gore,0.0,False,,u,14,1,1,762,0,687,10,0.0,0.2,Gore,1,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.0,0.0,0.3,0,0.00,0.00,0.00,0.00,485,219,714,293,706,290,496,226,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,452,268,633,241,455,209,714,289,0.0,0.0
